plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_up_dir	6h_up_dff	6h_up_scat	6h_bottom_dir	6h_bottom_dff	6h_bottom_scat	6h_totalPPFD	
1.0	1.0	-4.0	5.0	0.0	4.27	0.47	2.55	4.18	0.47	2.73	4.62	0.44	2.83	1.5	0.143	0.1	0.0429	0.0	132.35	309.93	0.0	0.0	80.84	523.13
1.0	1.0	-4.0	5.0	0.0	4.18	0.47	2.73	4.22	0.28	2.85	4.62	0.44	2.83	1.5	0.143	0.1	0.0495	0.0	267.61	251.98	0.0	0.0	59.349999999999994	578.94
1.0	1.0	-4.0	5.0	0.0	4.02	-0.13	2.43	3.96	-0.22	2.46	4.38	-0.28	2.5	1.5	0.143	0.1	0.0231	0.0	0.0	38.8	0.0	82.06	136.2	257.05
1.0	1.0	-4.0	5.0	0.0	3.96	-0.22	2.46	4.38	-0.28	2.5	4.27	-0.47	2.55	1.5	0.143	0.1	0.0463	0.0	204.4	302.31	0.0	40.88	46.56	594.15
1.0	1.0	-4.0	5.0	0.0	3.96	-0.22	2.46	3.92	-0.22	2.55	4.27	-0.47	2.55	1.5	0.143	0.1	0.0195	0.0	0.0	79.89	0.0	0.0	266.13	346.02
1.0	1.0	-4.0	5.0	0.0	3.92	-0.22	2.55	4.27	-0.47	2.55	4.18	-0.47	2.73	1.5	0.143	0.1	0.0392	0.0	144.76	251.57999999999998	0.0	48.25	40.39	484.96000000000004
1.0	1.0	-4.0	5.0	0.0	3.92	-0.22	2.55	3.94	-0.13	2.61	4.18	-0.47	2.73	1.5	0.143	0.1	0.0231	0.0	0.0	76.49000000000001	0.0	81.87	225.51	383.87
1.0	1.0	-4.0	5.0	0.0	3.94	-0.13	2.61	4.18	-0.47	2.73	4.22	-0.28	2.85	1.5	0.143	0.1	0.0463	0.0	163.64	242.98000000000002	0.0	0.0	66.22999999999999	472.84999999999997
1.0	1.0	-4.0	5.0	0.0	4.38	-0.28	2.5	4.27	-0.47	2.55	4.62	-0.44	2.83	1.5	0.143	0.1	0.0495	0.0	0.0	60.620000000000005	0.0	191.18	342.41999999999996	594.22
1.0	1.0	-4.0	5.0	0.0	4.27	-0.47	2.55	4.18	-0.47	2.73	4.62	-0.44	2.83	1.5	0.143	0.1	0.0429	0.0	44.12	56.71	0.0	176.47	351.53	628.8199999999999
1.0	1.0	-4.0	5.0	0.0	4.18	-0.47	2.73	4.22	-0.28	2.85	4.62	-0.44	2.83	1.5	0.143	0.1	0.0495	0.0	0.0	40.62	0.0	152.92	264.38	457.91999999999996
1.0	1.0	-4.0	5.0	0.0	4.21	0.0	2.5	4.18	0.11	2.55	4.72	0.01	2.6	1.5	0.143	0.1	0.0325	0.0	0.0	0.02	0.0	0.0	0.0	0.02
1.0	1.0	-4.0	5.0	0.0	4.18	0.11	2.55	4.72	0.01	2.6	4.67	0.23	2.71	1.5	0.143	0.1	0.0651	0.0	58.14	20.02	0.0	87.21	122.68	288.05
1.0	1.0	-4.0	5.0	0.0	4.18	0.11	2.55	4.13	0.11	2.66	4.67	0.23	2.71	1.5	0.143	0.1	0.0326	0.0	0.0	131.19	0.0	0.0	10.2	141.39
1.0	1.0	-4.0	5.0	0.0	4.13	0.11	2.66	4.67	0.23	2.71	4.56	0.23	2.94	1.5	0.143	0.1	0.065	0.0	0.0	42.7	0.0	87.34	127.08000000000001	257.12
1.0	1.0	-4.0	5.0	0.0	4.13	0.11	2.66	4.11	-0.0	2.72	4.56	0.23	2.94	1.5	0.143	0.1	0.0325	0.0	174.92	131.6	0.0	0.0	22.66	329.18
1.0	1.0	-4.0	5.0	0.0	4.11	-0.0	2.72	4.56	0.23	2.94	4.51	0.01	3.05	1.5	0.143	0.1	0.0651	0.0	0.0	53.82	0.0	203.53	216.0	473.35
1.0	1.0	-4.0	5.0	0.0	4.72	0.01	2.6	4.67	0.23	2.71	5.07	0.02	3.04	1.5	0.143	0.1	0.0693	0.0	81.94	246.16000000000003	0.0	27.31	60.47	415.9
1.0	1.0	-4.0	5.0	0.0	4.67	0.23	2.71	4.56	0.23	2.94	5.07	0.02	3.04	1.5	0.143	0.1	0.0692	0.0	163.99	330.71000000000004	0.0	0.0	60.120000000000005	554.8199999999999
1.0	1.0	-4.0	5.0	0.0	4.56	0.23	2.94	4.51	0.01	3.05	5.07	0.02	3.04	1.5	0.143	0.1	0.0692	0.0	328.22	260.68	0.0	0.0	64.05	652.95
1.0	1.0	-4.0	5.0	0.0	4.02	-0.13	2.43	4.03	-0.03	2.49	4.39	-0.27	2.5	1.5	0.143	0.1	0.0233	0.0	243.64	67.11	0.0	0.0	46.55	357.28999999999996
1.0	1.0	-4.0	5.0	0.0	4.03	-0.03	2.49	4.39	-0.27	2.5	4.42	-0.07	2.62	1.5	0.143	0.1	0.0462	0.0	0.0	33.95	0.0	0.0	67.56	101.50999999999999
1.0	1.0	-4.0	5.0	0.0	4.03	-0.03	2.49	3.99	-0.03	2.58	4.42	-0.07	2.62	1.5	0.143	0.1	0.0197	0.0	0.0	4.65	0.0	0.0	1.8199999999999998	6.46
1.0	1.0	-4.0	5.0	0.0	3.99	-0.03	2.58	4.42	-0.07	2.62	4.33	-0.07	2.8	1.5	0.143	0.1	0.0391	0.0	0.0	10.71	0.0	0.0	34.32	45.03
1.0	1.0	-4.0	5.0	0.0	3.99	-0.03	2.58	3.94	-0.13	2.61	4.33	-0.07	2.8	1.5	0.143	0.1	0.0233	0.0	162.54	91.62	0.0	0.0	16.7	270.86
1.0	1.0	-4.0	5.0	0.0	3.94	-0.13	2.61	4.33	-0.07	2.8	4.22	-0.27	2.85	1.5	0.143	0.1	0.0462	0.0	0.0	61.42	0.0	327.41	217.51	606.34
1.0	1.0	-4.0	5.0	0.0	4.39	-0.27	2.5	4.42	-0.07	2.62	4.63	-0.41	2.83	1.5	0.143	0.1	0.0495	0.0	191.09	209.76	0.0	0.0	69.25	470.09000000000003
1.0	1.0	-4.0	5.0	0.0	4.42	-0.07	2.62	4.33	-0.07	2.8	4.63	-0.41	2.83	1.5	0.143	0.1	0.043	0.0	44.05	47.31	0.0	0.0	74.78	166.14
1.0	1.0	-4.0	5.0	0.0	4.33	-0.07	2.8	4.22	-0.27	2.85	4.63	-0.41	2.83	1.5	0.143	0.1	0.0495	0.0	420.98	143.04	0.0	0.0	41.63	605.64
1.0	1.0	-4.0	5.0	0.0	4.02	0.13	2.43	4.03	0.03	2.49	4.39	0.27	2.5	1.5	0.143	0.1	0.0233	0.0	0.0	26.380000000000003	0.0	81.21	116.07	223.66
1.0	1.0	-4.0	5.0	0.0	4.03	0.03	2.49	4.39	0.27	2.5	4.42	0.07	2.62	1.5	0.143	0.1	0.0462	0.0	81.86	97.74000000000001	0.0	0.0	49.89	229.48999999999998
1.0	1.0	-4.0	5.0	0.0	4.03	0.03	2.49	3.99	0.03	2.58	4.42	0.07	2.62	1.5	0.143	0.1	0.0197	0.0	0.0	3.8	0.0	0.0	0.97	4.77
1.0	1.0	-4.0	5.0	0.0	3.99	0.03	2.58	4.42	0.07	2.62	4.33	0.07	2.8	1.5	0.143	0.1	0.0391	0.0	0.0	23.68	0.0	0.0	8.9	32.58
1.0	1.0	-4.0	5.0	0.0	3.99	0.03	2.58	3.94	0.13	2.61	4.33	0.07	2.8	1.5	0.143	0.1	0.0233	0.0	0.0	25.200000000000003	0.0	162.54	172.48000000000002	360.22999999999996
1.0	1.0	-4.0	5.0	0.0	3.94	0.13	2.61	4.33	0.07	2.8	4.22	0.27	2.85	1.5	0.143	0.1	0.0462	0.0	204.63	192.68	0.0	0.0	69.69	467.0
1.0	1.0	-4.0	5.0	0.0	4.39	0.27	2.5	4.42	0.07	2.62	4.63	0.41	2.83	1.5	0.143	0.1	0.0495	0.0	0.0	62.650000000000006	0.0	114.66	182.61	359.90999999999997
1.0	1.0	-4.0	5.0	0.0	4.42	0.07	2.62	4.33	0.07	2.8	4.63	0.41	2.83	1.5	0.143	0.1	0.043	0.0	0.0	40.989999999999995	0.0	88.11	97.64	226.74
1.0	1.0	-4.0	5.0	0.0	4.33	0.07	2.8	4.22	0.27	2.85	4.63	0.41	2.83	1.5	0.143	0.1	0.0495	0.0	38.27	56.45	0.0	382.71	207.55	684.98
1.0	1.0	-4.0	5.0	0.0	4.21	0.0	2.5	4.18	-0.11	2.55	4.72	-0.01	2.6	1.5	0.143	0.1	0.0325	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-4.0	5.0	0.0	4.18	-0.11	2.55	4.72	-0.01	2.6	4.67	-0.23	2.71	1.5	0.143	0.1	0.0651	0.0	87.21	142.18	0.0	0.0	29.3	258.69
1.0	1.0	-4.0	5.0	0.0	4.18	-0.11	2.55	4.13	-0.11	2.66	4.67	-0.23	2.71	1.5	0.143	0.1	0.0326	0.0	0.0	8.67	0.0	0.0	94.17	102.85
1.0	1.0	-4.0	5.0	0.0	4.13	-0.11	2.66	4.67	-0.23	2.71	4.56	-0.23	2.94	1.5	0.143	0.1	0.065	0.0	0.0	182.70999999999998	0.0	0.0	42.260000000000005	224.97
1.0	1.0	-4.0	5.0	0.0	4.13	-0.11	2.66	4.11	-0.0	2.72	4.56	-0.23	2.94	1.5	0.143	0.1	0.0325	0.0	0.0	30.259999999999998	0.0	0.0	140.7	170.94
1.0	1.0	-4.0	5.0	0.0	4.11	-0.0	2.72	4.56	-0.23	2.94	4.51	-0.01	3.05	1.5	0.143	0.1	0.0651	0.0	174.45	291.34000000000003	0.0	29.08	44.56	539.42
1.0	1.0	-4.0	5.0	0.0	4.72	-0.01	2.6	4.67	-0.23	2.71	5.07	-0.02	3.04	1.5	0.143	0.1	0.0693	0.0	27.31	45.91	0.0	54.63	254.39000000000001	382.24
1.0	1.0	-4.0	5.0	0.0	4.67	-0.23	2.71	4.56	-0.23	2.94	5.07	-0.02	3.04	1.5	0.143	0.1	0.0692	0.0	0.0	81.24	0.0	54.66	332.01	467.9
1.0	1.0	-4.0	5.0	0.0	4.56	-0.23	2.94	4.51	-0.01	3.05	5.07	-0.02	3.04	1.5	0.143	0.1	0.0692	0.0	0.0	67.41	0.0	273.52	271.62	612.54
1.0	1.0	-2.0	5.0	0.0	4.58	-0.07	2.5	4.55	-0.04	2.44	4.71	-0.07	2.44	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	4.55	-0.04	2.44	4.71	-0.07	2.44	4.68	-0.04	2.38	1.5	0.143	0.1	0.0056	0.0	0.0	3.66	0.0	0.0	62.019999999999996	65.67999999999999
1.0	1.0	-2.0	5.0	0.0	4.55	-0.04	2.44	4.55	0.04	2.44	4.68	-0.04	2.38	1.5	0.143	0.1	0.0056	0.0	0.0	147.89	0.0	0.0	0.74	148.63
1.0	1.0	-2.0	5.0	0.0	4.55	0.04	2.44	4.68	-0.04	2.38	4.68	0.04	2.38	1.5	0.143	0.1	0.0056	0.0	0.0	7.58	0.0	675.58	257.84999999999997	941.01
1.0	1.0	-2.0	5.0	0.0	4.55	0.04	2.44	4.58	0.07	2.5	4.68	0.04	2.38	1.5	0.143	0.1	0.0056	0.0	0.0	9.809999999999999	0.0	0.0	5.8500000000000005	15.66
1.0	1.0	-2.0	5.0	0.0	4.58	0.07	2.5	4.68	0.04	2.38	4.71	0.07	2.44	1.5	0.143	0.1	0.0056	0.0	0.0	7.3	0.0	0.0	4.15	11.45
1.0	1.0	-2.0	5.0	0.0	4.58	0.07	2.5	4.61	0.04	2.56	4.71	0.07	2.44	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	4.61	0.04	2.56	4.71	0.07	2.44	4.74	0.04	2.49	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	4.61	0.04	2.56	4.61	-0.04	2.56	4.74	0.04	2.49	1.5	0.143	0.1	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	4.61	-0.04	2.56	4.74	0.04	2.49	4.74	-0.04	2.49	1.5	0.143	0.1	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	4.61	-0.04	2.56	4.58	-0.07	2.5	4.74	-0.04	2.49	1.5	0.143	0.1	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	4.58	-0.07	2.5	4.74	-0.04	2.49	4.71	-0.07	2.44	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-4.0	5.0	0.0	4.58	0.13	2.39	4.56	0.22	2.45	4.86	0.28	2.15	1.5	0.143	0.1	0.023	0.0	246.31	234.51999999999998	0.0	0.0	43.61	524.44
1.0	1.0	-4.0	5.0	0.0	4.56	0.22	2.45	4.86	0.28	2.15	4.83	0.47	2.27	1.5	0.143	0.1	0.0463	0.0	0.0	42.46	0.0	245.23	314.43	602.13
1.0	1.0	-4.0	5.0	0.0	4.56	0.22	2.45	4.61	0.22	2.54	4.83	0.47	2.27	1.5	0.143	0.1	0.0195	0.0	97.1	230.93	0.0	0.0	56.76	384.8
1.0	1.0	-4.0	5.0	0.0	4.61	0.22	2.54	4.83	0.47	2.27	4.91	0.47	2.45	1.5	0.143	0.1	0.0391	0.0	0.0	75.42	0.0	193.42	303.18	572.03
1.0	1.0	-4.0	5.0	0.0	4.61	0.22	2.54	4.67	0.13	2.57	4.91	0.47	2.45	1.5	0.143	0.1	0.0231	0.0	245.88	296.2	0.0	0.0	45.04	587.11
1.0	1.0	-4.0	5.0	0.0	4.67	0.13	2.57	4.91	0.47	2.45	5.03	0.28	2.5	1.5	0.143	0.1	0.0463	0.0	0.0	47.849999999999994	0.0	367.86	248.51999999999998	664.23
1.0	1.0	-4.0	5.0	0.0	4.86	0.28	2.15	4.83	0.47	2.27	5.27	0.44	2.17	1.5	0.143	0.1	0.0496	0.0	305.4	255.58999999999997	0.0	0.0	87.82	648.8
1.0	1.0	-4.0	5.0	0.0	4.83	0.47	2.27	4.91	0.47	2.45	5.27	0.44	2.17	1.5	0.143	0.1	0.043	0.0	44.03	411.44	0.0	0.0	74.63	530.0799999999999
1.0	1.0	-4.0	5.0	0.0	4.91	0.47	2.45	5.03	0.28	2.5	5.27	0.44	2.17	1.5	0.143	0.1	0.0496	0.0	152.53	322.59000000000003	0.0	38.13	53.28	566.53
1.0	1.0	-4.0	5.0	0.0	4.58	-0.13	2.39	4.56	-0.22	2.45	4.86	-0.28	2.15	1.5	0.143	0.1	0.023	0.0	0.0	64.1	0.0	328.42	210.22	602.74
1.0	1.0	-4.0	5.0	0.0	4.56	-0.22	2.45	4.86	-0.28	2.15	4.83	-0.47	2.27	1.5	0.143	0.1	0.0463	0.0	245.23	146.85	0.0	0.0	63.8	455.88
1.0	1.0	-4.0	5.0	0.0	4.56	-0.22	2.45	4.61	-0.22	2.54	4.83	-0.47	2.27	1.5	0.143	0.1	0.0195	0.0	0.0	90.55	0.0	97.1	246.88	434.53
1.0	1.0	-4.0	5.0	0.0	4.61	-0.22	2.54	4.83	-0.47	2.27	4.91	-0.47	2.45	1.5	0.143	0.1	0.0391	0.0	96.72	293.58000000000004	0.0	48.36	48.489999999999995	487.15
1.0	1.0	-4.0	5.0	0.0	4.61	-0.22	2.54	4.67	-0.13	2.57	4.91	-0.47	2.45	1.5	0.143	0.1	0.0231	0.0	0.0	50.86	0.0	163.92	258.26	473.04999999999995
1.0	1.0	-4.0	5.0	0.0	4.67	-0.13	2.57	4.91	-0.47	2.45	5.03	-0.28	2.5	1.5	0.143	0.1	0.0463	0.0	40.87	199.29	0.0	0.0	61.400000000000006	301.56
1.0	1.0	-4.0	5.0	0.0	4.86	-0.28	2.15	4.83	-0.47	2.27	5.27	-0.44	2.17	1.5	0.143	0.1	0.0496	0.0	0.0	102.78999999999999	0.0	190.87	368.75	662.41
1.0	1.0	-4.0	5.0	0.0	4.83	-0.47	2.27	4.91	-0.47	2.45	5.27	-0.44	2.17	1.5	0.143	0.1	0.043	0.0	0.0	54.18	0.0	88.05	527.64	669.88
1.0	1.0	-4.0	5.0	0.0	4.91	-0.47	2.45	5.03	-0.28	2.5	5.27	-0.44	2.17	1.5	0.143	0.1	0.0496	0.0	0.0	66.57	0.0	76.26	292.87	435.7
1.0	1.0	-4.0	5.0	0.0	4.75	0.0	2.28	4.77	0.11	2.34	5.15	0.01	1.95	1.5	0.143	0.1	0.0325	0.0	116.48	219.46	0.0	0.0	34.71	370.63
1.0	1.0	-4.0	5.0	0.0	4.77	0.11	2.34	5.15	0.01	1.95	5.2	0.23	2.06	1.5	0.143	0.1	0.0651	0.0	0.0	47.260000000000005	0.0	203.64	188.89999999999998	439.81
1.0	1.0	-4.0	5.0	0.0	4.77	0.11	2.34	4.83	0.11	2.45	5.2	0.23	2.06	1.5	0.143	0.1	0.0326	0.0	0.0	186.06	0.0	0.0	9.92	195.98000000000002
1.0	1.0	-4.0	5.0	0.0	4.83	0.11	2.45	5.2	0.23	2.06	5.31	0.23	2.29	1.5	0.143	0.1	0.0652	0.0	0.0	39.73	0.0	0.0	135.26	174.99
1.0	1.0	-4.0	5.0	0.0	4.83	0.11	2.45	4.86	-0.0	2.5	5.31	0.23	2.29	1.5	0.143	0.1	0.0325	0.0	58.21	56.13	0.0	0.0	12.93	127.27
1.0	1.0	-4.0	5.0	0.0	4.86	-0.0	2.5	5.31	0.23	2.29	5.37	0.01	2.4	1.5	0.143	0.1	0.0651	0.0	29.06	30.71	0.0	0.0	82.99000000000001	142.76999999999998
1.0	1.0	-4.0	5.0	0.0	5.15	0.01	1.95	5.2	0.23	2.06	5.72	0.02	1.96	1.5	0.143	0.1	0.0693	0.0	382.24	237.59	0.0	0.0	54.769999999999996	674.59
1.0	1.0	-4.0	5.0	0.0	5.2	0.23	2.06	5.31	0.23	2.29	5.72	0.02	1.96	1.5	0.143	0.1	0.0694	0.0	81.79	340.24	0.0	0.0	71.1	493.13
1.0	1.0	-4.0	5.0	0.0	5.31	0.23	2.29	5.37	0.01	2.4	5.72	0.02	1.96	1.5	0.143	0.1	0.0693	0.0	54.64	268.84000000000003	0.0	0.0	71.93	395.41999999999996
1.0	1.0	-4.0	5.0	0.0	4.58	-0.13	2.39	4.64	-0.03	2.42	4.87	-0.27	2.15	1.5	0.143	0.1	0.0232	0.0	81.49	122.43	0.0	81.49	88.21000000000001	373.62
1.0	1.0	-4.0	5.0	0.0	4.64	-0.03	2.42	4.87	-0.27	2.15	4.98	-0.07	2.2	1.5	0.143	0.1	0.0463	0.0	0.0	66.77	0.0	204.35	149.45999999999998	420.57
1.0	1.0	-4.0	5.0	0.0	4.64	-0.03	2.42	4.68	-0.03	2.51	4.98	-0.07	2.2	1.5	0.143	0.1	0.0197	0.0	0.0	117.28	0.0	0.0	10.99	128.28
1.0	1.0	-4.0	5.0	0.0	4.68	-0.03	2.51	4.98	-0.07	2.2	5.06	-0.07	2.38	1.5	0.143	0.1	0.0392	0.0	0.0	4.93	0.0	0.0	25.5	30.439999999999998
1.0	1.0	-4.0	5.0	0.0	4.68	-0.03	2.51	4.67	-0.13	2.57	5.06	-0.07	2.38	1.5	0.143	0.1	0.0233	0.0	0.0	19.21	0.0	0.0	6.159999999999999	25.37
1.0	1.0	-4.0	5.0	0.0	4.67	-0.13	2.57	5.06	-0.07	2.38	5.03	-0.27	2.5	1.5	0.143	0.1	0.0462	0.0	0.0	28.27	0.0	163.73	113.41	305.39
1.0	1.0	-4.0	5.0	0.0	4.87	-0.27	2.15	4.98	-0.07	2.2	5.28	-0.41	2.17	1.5	0.143	0.1	0.0496	0.0	228.85	217.97	0.0	0.0	35.11	481.92999999999995
1.0	1.0	-4.0	5.0	0.0	4.98	-0.07	2.2	5.06	-0.07	2.38	5.28	-0.41	2.17	1.5	0.143	0.1	0.043	0.0	0.0	78.4	0.0	0.0	31.810000000000002	110.21000000000001
1.0	1.0	-4.0	5.0	0.0	5.06	-0.07	2.38	5.03	-0.27	2.5	5.28	-0.41	2.17	1.5	0.143	0.1	0.0496	0.0	76.34	140.57999999999998	0.0	0.0	39.33	256.26
1.0	1.0	-4.0	5.0	0.0	4.58	0.13	2.39	4.64	0.03	2.42	4.87	0.27	2.15	1.5	0.143	0.1	0.0232	0.0	0.0	97.21	0.0	325.97	250.07999999999998	673.25
1.0	1.0	-4.0	5.0	0.0	4.64	0.03	2.42	4.87	0.27	2.15	4.98	0.07	2.2	1.5	0.143	0.1	0.0463	0.0	81.74	177.09	0.0	0.0	37.19	296.02
1.0	1.0	-4.0	5.0	0.0	4.64	0.03	2.42	4.68	0.03	2.51	4.98	0.07	2.2	1.5	0.143	0.1	0.0197	0.0	0.0	7.15	0.0	0.0	16.78	23.93
1.0	1.0	-4.0	5.0	0.0	4.68	0.03	2.51	4.98	0.07	2.2	5.06	0.07	2.38	1.5	0.143	0.1	0.0392	0.0	0.0	33.72	0.0	0.0	11.07	44.79
1.0	1.0	-4.0	5.0	0.0	4.68	0.03	2.51	4.67	0.13	2.57	5.06	0.07	2.38	1.5	0.143	0.1	0.0233	0.0	0.0	4.16	0.0	0.0	3.8200000000000003	7.9799999999999995
1.0	1.0	-4.0	5.0	0.0	4.67	0.13	2.57	5.06	0.07	2.38	5.03	0.27	2.5	1.5	0.143	0.1	0.0462	0.0	0.0	65.49	0.0	40.93	41.35	147.78
1.0	1.0	-4.0	5.0	0.0	4.87	0.27	2.15	4.98	0.07	2.2	5.28	0.41	2.17	1.5	0.143	0.1	0.0496	0.0	76.28	45.7	0.0	228.85	144.56	495.39
1.0	1.0	-4.0	5.0	0.0	4.98	0.07	2.2	5.06	0.07	2.38	5.28	0.41	2.17	1.5	0.143	0.1	0.043	0.0	0.0	64.96000000000001	0.0	44.05	88.38	197.39
1.0	1.0	-4.0	5.0	0.0	5.06	0.07	2.38	5.03	0.27	2.5	5.28	0.41	2.17	1.5	0.143	0.1	0.0496	0.0	0.0	72.1	0.0	0.0	178.24	250.34
1.0	1.0	-4.0	5.0	0.0	4.75	0.0	2.28	4.77	-0.11	2.34	5.15	-0.01	1.95	1.5	0.143	0.1	0.0325	0.0	0.0	32.16	0.0	116.48	232.64999999999998	381.28999999999996
1.0	1.0	-4.0	5.0	0.0	4.77	-0.11	2.34	5.15	-0.01	1.95	5.2	-0.23	2.06	1.5	0.143	0.1	0.0651	0.0	232.74	192.85000000000002	0.0	0.0	31.08	456.67
1.0	1.0	-4.0	5.0	0.0	4.77	-0.11	2.34	4.83	-0.11	2.45	5.2	-0.23	2.06	1.5	0.143	0.1	0.0326	0.0	0.0	10.79	0.0	0.0	60.790000000000006	71.57
1.0	1.0	-4.0	5.0	0.0	4.83	-0.11	2.45	5.2	-0.23	2.06	5.31	-0.23	2.29	1.5	0.143	0.1	0.0652	0.0	0.0	146.69	0.0	58.03	35.239999999999995	239.97000000000003
1.0	1.0	-4.0	5.0	0.0	4.83	-0.11	2.45	4.86	-0.0	2.5	5.31	-0.23	2.29	1.5	0.143	0.1	0.0325	0.0	0.0	30.520000000000003	0.0	58.21	127.31	216.04000000000002
1.0	1.0	-4.0	5.0	0.0	4.86	-0.0	2.5	5.31	-0.23	2.29	5.37	-0.01	2.4	1.5	0.143	0.1	0.0651	0.0	29.06	89.99000000000001	0.0	29.06	29.369999999999997	177.48000000000002
1.0	1.0	-4.0	5.0	0.0	5.15	-0.01	1.95	5.2	-0.23	2.06	5.72	-0.02	1.96	1.5	0.143	0.1	0.0693	0.0	0.0	59.65	0.0	245.73	274.53	579.91
1.0	1.0	-4.0	5.0	0.0	5.2	-0.23	2.06	5.31	-0.23	2.29	5.72	-0.02	1.96	1.5	0.143	0.1	0.0694	0.0	0.0	72.22	0.0	163.58	293.16999999999996	528.97
1.0	1.0	-4.0	5.0	0.0	5.31	-0.23	2.29	5.37	-0.01	2.4	5.72	-0.02	1.96	1.5	0.143	0.1	0.0693	0.0	0.0	55.56	0.0	109.28	205.73000000000002	370.57
1.0	1.0	-2.0	5.0	0.0	5.22	-0.07	2.5	5.25	-0.04	2.44	5.36	-0.07	2.56	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.25	-0.04	2.44	5.36	-0.07	2.56	5.38	-0.04	2.51	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.25	-0.04	2.44	5.25	0.04	2.44	5.38	-0.04	2.51	1.5	0.143	0.1	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.25	0.04	2.44	5.38	-0.04	2.51	5.38	0.04	2.51	1.5	0.143	0.1	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.25	0.04	2.44	5.22	0.07	2.5	5.38	0.04	2.51	1.5	0.143	0.1	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.22	0.07	2.5	5.38	0.04	2.51	5.36	0.07	2.56	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.22	0.07	2.5	5.19	0.04	2.56	5.36	0.07	2.56	1.5	0.143	0.1	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	-2.0	5.0	0.0	5.19	0.04	2.56	5.36	0.07	2.56	5.33	0.04	2.62	1.5	0.143	0.1	0.0056	0.0	0.0	2.2199999999999998	0.0	0.0	15.919999999999998	18.14
1.0	1.0	-2.0	5.0	0.0	5.19	0.04	2.56	5.19	-0.04	2.56	5.33	0.04	2.62	1.5	0.143	0.1	0.0056	0.0	0.0	7.459999999999999	0.0	0.0	0.23	7.700000000000001
1.0	1.0	-2.0	5.0	0.0	5.19	-0.04	2.56	5.33	0.04	2.62	5.33	-0.04	2.62	1.5	0.143	0.1	0.0056	0.0	0.0	13.959999999999999	0.0	1013.37	117.72999999999999	1145.0700000000002
1.0	1.0	-2.0	5.0	0.0	5.19	-0.04	2.56	5.22	-0.07	2.5	5.33	-0.04	2.62	1.5	0.143	0.1	0.0056	0.0	0.0	6.09	0.0	0.0	0.15	6.23
1.0	1.0	-2.0	5.0	0.0	5.22	-0.07	2.5	5.33	-0.04	2.62	5.36	-0.07	2.56	1.5	0.143	0.1	0.0056	0.0	0.0	0.38	0.0	0.0	62.85	63.220000000000006
1.0	1.0	-4.0	5.0	0.0	5.31	0.13	2.43	5.25	0.22	2.46	5.67	0.28	2.5	1.5	0.143	0.1	0.0231	0.0	328.23	217.19	0.0	0.0	43.46	588.89
1.0	1.0	-4.0	5.0	0.0	5.25	0.22	2.46	5.67	0.28	2.5	5.55	0.47	2.55	1.5	0.143	0.1	0.0463	0.0	0.0	95.84	0.0	163.4	242.2	501.43999999999994
1.0	1.0	-4.0	5.0	0.0	5.25	0.22	2.46	5.21	0.22	2.55	5.55	0.47	2.55	1.5	0.143	0.1	0.0195	0.0	194.38	169.11	0.0	0.0	51.16	414.65
1.0	1.0	-4.0	5.0	0.0	5.21	0.22	2.55	5.55	0.47	2.55	5.47	0.47	2.73	1.5	0.143	0.1	0.0392	0.0	0.0	59.18	0.0	48.34	344.25	451.76
1.0	1.0	-4.0	5.0	0.0	5.21	0.22	2.55	5.22	0.13	2.61	5.47	0.47	2.73	1.5	0.143	0.1	0.0231	0.0	164.01	289.1	0.0	0.0	84.44	537.54
